Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Experiment,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,Sample_Name,SRA Study,INSDC_center_alias,create_date,version,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,Submitter_Id,common_name,Collection_Date,Strain,Isolation_source,specific_host,anonymized_name,COUNTRY,host_status,sub_species,supplier_name,ArrayExpress-SPECIES,Subject_ID,Scientific_Name,Collection_month,Collection_year,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),host_health_state,Isolate,PMID,Region,Tax_ID,Alias,ENA_checklist,SRA_accession,Title,Serovar,selection_source
ERR337866,WGS,GCA_000069185.1,200,507726600,PRJEB2779,SAMEA2070661,295916937,SC,public,"run.zq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310771,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:33Z,public,Illumina HiSeq 2000,7458482,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070661,SMRL305-sc-2013-05-15T12:36:40Z-1626949,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070661,SMRL305-sc-2013-05-15T12:36:40Z-1626949,Mycobacterium abscessus subsp. bolletii,2006,305,respiratory system,Homo sapiens,1626949,United Kingdom,Diseased,bolletii,SMRL305,,,,,,,,,,,,,,,,,,,
ERR337867,WGS,GCA_000069185.1,200,553212400,PRJEB2779,SAMEA2068804,319389728,SC,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2013-09-03,2018-11-16,ERX310772,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:33Z,public,Illumina HiSeq 2000,7458494,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068804,SMRL306-sc-2013-05-15T12:36:41Z-1626950,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068804,SMRL306-sc-2013-05-15T12:36:41Z-1626950,Mycobacterium abscessus subsp. massiliense,2006,306,respiratory system,Homo sapiens,1626950,United Kingdom,Diseased,massiliense,SMRL306,,,,,,,,,,,,,,,,,,,
ERR337868,WGS,GCA_000069185.1,200,467194200,PRJEB2779,SAMEA2071371,269093609,SC,public,"run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310773,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458506,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071371,SMRL307-sc-2013-05-15T12:36:42Z-1626951,ERP001039,SC,2013-09-06T05:14:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071371,SMRL307-sc-2013-05-15T12:36:42Z-1626951,Mycobacterium abscessus subsp. massiliense,2006,307,respiratory system,Homo sapiens,1626951,United Kingdom,Diseased,massiliense,SMRL307,,,,,,,,,,,,,,,,,,,
ERR337869,WGS,GCA_000069185.1,200,523523200,PRJEB2779,SAMEA2070662,304457590,SC,public,"run.zq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310774,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458518,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070662,SMRL308-sc-2013-05-15T12:36:43Z-1626952,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070662,SMRL308-sc-2013-05-15T12:36:43Z-1626952,Mycobacterium abscessus subsp. massiliense,2006,308,respiratory system,Homo sapiens,1626952,United Kingdom,Diseased,massiliense,SMRL308,,,,,,,,,,,,,,,,,,,
ERR337870,WGS,GCA_000069185.1,200,393653600,PRJEB2779,SAMEA2068805,233729544,SC,public,"run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2013-09-03,2018-11-16,ERX310775,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458530,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068805,SMRL309-sc-2013-05-15T12:36:44Z-1626953,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068805,SMRL309-sc-2013-05-15T12:36:44Z-1626953,Mycobacterium abscessus subsp. massiliense,2006,309,respiratory system,Homo sapiens,1626953,United Kingdom,Diseased,massiliense,SMRL309,,,,,,,,,,,,,,,,,,,
ERR337871,WGS,GCA_000069185.1,200,635749200,PRJEB2779,SAMEA2071372,364923172,SC,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310776,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458542,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071372,SMRL310-sc-2013-05-15T12:36:45Z-1626954,ERP001039,SC,2013-09-06T05:20:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071372,SMRL310-sc-2013-05-15T12:36:45Z-1626954,Mycobacterium abscessus subsp. abscessus,2006,310,respiratory system,Homo sapiens,1626954,United Kingdom,Diseased,abscessus,SMRL310,,,,,,,,,,,,,,,,,,,
ERR337872,WGS,GCA_000069185.1,200,525902600,PRJEB2779,SAMEA2070663,292827871,SC,public,"sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2013-09-03,2018-11-16,ERX310777,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458554,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070663,SMRL311-sc-2013-05-15T12:36:46Z-1626955,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070663,SMRL311-sc-2013-05-15T12:36:46Z-1626955,Mycobacterium abscessus subsp. abscessus,2006,311,respiratory system,Homo sapiens,1626955,United Kingdom,Diseased,abscessus,SMRL311,,,,,,,,,,,,,,,,,,,
ERR337873,WGS,GCA_000069185.1,200,592811400,PRJEB2779,SAMEA2068806,344092331,SC,public,"sra,run.zq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310778,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458471,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068806,SMRL312-sc-2013-05-15T12:36:47Z-1626956,ERP001039,SC,2013-09-06T05:22:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068806,SMRL312-sc-2013-05-15T12:36:47Z-1626956,Mycobacterium abscessus subsp. massiliense,2006,312,respiratory system,Homo sapiens,1626956,United Kingdom,Diseased,massiliense,SMRL312,,,,,,,,,,,,,,,,,,,
ERR337874,WGS,GCA_000069185.1,200,559015200,PRJEB2779,SAMEA2071373,328622191,SC,public,"run.zq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310779,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458483,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071373,SMRL313-sc-2013-05-15T12:36:48Z-1626957,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071373,SMRL313-sc-2013-05-15T12:36:48Z-1626957,Mycobacterium abscessus subsp. bolletii,2006,313,respiratory system,Homo sapiens,1626957,United Kingdom,Diseased,bolletii,SMRL313,,,,,,,,,,,,,,,,,,,
ERR337875,WGS,GCA_000069185.1,200,599639600,PRJEB2779,SAMEA2070664,329667609,SC,public,"run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310780,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458495,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070664,SMRL314-sc-2013-05-15T12:36:49Z-1626958,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070664,SMRL314-sc-2013-05-15T12:36:49Z-1626958,Mycobacterium abscessus subsp. abscessus,2006,314,respiratory system,Homo sapiens,1626958,United Kingdom,Diseased,abscessus,SMRL314,,,,,,,,,,,,,,,,,,,
ERR337876,WGS,GCA_000069185.1,200,486644600,PRJEB2779,SAMEA2068807,267333211,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310781,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458507,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068807,SMRL315-sc-2013-05-15T12:36:50Z-1626959,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068807,SMRL315-sc-2013-05-15T12:36:50Z-1626959,Mycobacterium abscessus subsp. abscessus,2006,315,respiratory system,Homo sapiens,1626959,United Kingdom,Diseased,abscessus,SMRL315,,,,,,,,,,,,,,,,,,,
ERR337877,WGS,GCA_000069185.1,200,505189600,PRJEB2779,SAMEA2071374,289773163,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2013-09-03,2018-11-16,ERX310782,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458519,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071374,SMRL316-sc-2013-05-15T12:36:51Z-1626960,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071374,SMRL316-sc-2013-05-15T12:36:51Z-1626960,Mycobacterium abscessus subsp. bolletii,2007,316,respiratory system,Homo sapiens,1626960,United Kingdom,Diseased,bolletii,SMRL316,,,,,,,,,,,,,,,,,,,
ERR337878,WGS,GCA_000069185.1,200,531547200,PRJEB2779,SAMEA2070665,312574542,SC,public,"sra,run.zq","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",2013-09-03,2018-11-16,ERX310783,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458531,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070665,SMRL317-sc-2013-05-15T12:36:52Z-1626961,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070665,SMRL317-sc-2013-05-15T12:36:52Z-1626961,Mycobacterium abscessus subsp. bolletii,2007,317,respiratory system,Homo sapiens,1626961,United Kingdom,Diseased,bolletii,SMRL317,,,,,,,,,,,,,,,,,,,
ERR337879,WGS,GCA_000069185.1,200,505125200,PRJEB2779,SAMEA2068808,280334740,SC,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310784,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458543,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068808,SMRL318-sc-2013-05-15T12:36:53Z-1626962,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068808,SMRL318-sc-2013-05-15T12:36:53Z-1626962,Mycobacterium abscessus subsp. abscessus,2007,318,respiratory system,Homo sapiens,1626962,United Kingdom,Diseased,abscessus,SMRL318,,,,,,,,,,,,,,,,,,,
ERR337880,WGS,GCA_000069185.1,200,477695600,PRJEB2779,SAMEA2071437,266298243,SC,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310785,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458555,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071437,SMRL319-sc-2013-05-15T12:36:55Z-1626963,ERP001039,SC,2013-09-06T05:16:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071437,SMRL319-sc-2013-05-15T12:36:55Z-1626963,Mycobacterium abscessus subsp. abscessus,2007,319,respiratory system,Homo sapiens,1626963,United Kingdom,Diseased,abscessus,SMRL319,,,,,,,,,,,,,,,,,,,
ERR337881,WGS,GCA_000069185.1,200,474015800,PRJEB2779,SAMEA2070666,263883652,SC,public,"sra,run.zq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310786,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458472,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070666,SMRL320-sc-2013-05-15T12:36:56Z-1626964,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070666,SMRL320-sc-2013-05-15T12:36:56Z-1626964,Mycobacterium abscessus subsp. abscessus,2007,320,respiratory system,Homo sapiens,1626964,United Kingdom,Diseased,abscessus,SMRL320,,,,,,,,,,,,,,,,,,,
ERR337882,WGS,GCA_000069185.1,200,413006400,PRJEB2779,SAMEA2068809,236776672,SC,public,"run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",2013-09-03,2018-11-16,ERX310787,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458484,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068809,SMRL321-sc-2013-05-15T12:36:57Z-1626965,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068809,SMRL321-sc-2013-05-15T12:36:57Z-1626965,Mycobacterium abscessus subsp. bolletii,2007,321,respiratory system,Homo sapiens,1626965,United Kingdom,Diseased,bolletii,SMRL321,,,,,,,,,,,,,,,,,,,
ERR337883,WGS,GCA_000069185.1,200,471861000,PRJEB2779,SAMEA2071438,271191480,SC,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",2013-09-03,2018-11-16,ERX310788,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458496,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071438,SMRL322-sc-2013-05-15T12:36:58Z-1626966,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071438,SMRL322-sc-2013-05-15T12:36:58Z-1626966,Mycobacterium abscessus subsp. bolletii,2007,322,respiratory system,Homo sapiens,1626966,United Kingdom,Diseased,bolletii,SMRL322,,,,,,,,,,,,,,,,,,,
ERR337884,WGS,GCA_000069185.1,200,477462400,PRJEB2779,SAMEA2070667,261884630,SC,public,"run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310789,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458508,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070667,SMRL323-sc-2013-05-15T12:36:59Z-1626967,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070667,SMRL323-sc-2013-05-15T12:36:59Z-1626967,Mycobacterium abscessus subsp. abscessus,2007,323,respiratory system,Homo sapiens,1626967,United Kingdom,Diseased,abscessus,SMRL323,,,,,,,,,,,,,,,,,,,
ERR337885,WGS,GCA_000069185.1,200,512005600,PRJEB2779,SAMEA2068810,296960109,SC,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",2013-09-03,2018-11-16,ERX310790,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458520,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068810,SMRL324-sc-2013-05-15T12:37:00Z-1626968,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068810,SMRL324-sc-2013-05-15T12:37:00Z-1626968,Mycobacterium abscessus subsp. massiliense,2007,324,respiratory system,Homo sapiens,1626968,United Kingdom,Diseased,massiliense,SMRL324,,,,,,,,,,,,,,,,,,,
ERR337886,WGS,GCA_000069185.1,200,545932800,PRJEB2779,SAMEA2071439,316819474,SC,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310791,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458532,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071439,SMRL325-sc-2013-05-15T12:37:01Z-1626969,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071439,SMRL325-sc-2013-05-15T12:37:01Z-1626969,Mycobacterium abscessus subsp. massiliense,2007,325,respiratory system,Homo sapiens,1626969,United Kingdom,Diseased,massiliense,SMRL325,,,,,,,,,,,,,,,,,,,
ERR337887,WGS,GCA_000069185.1,200,526814000,PRJEB2779,SAMEA2070668,304970217,SC,public,"sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310792,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458544,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. massiliense,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070668,SMRL326-sc-2013-05-15T12:37:02Z-1626970,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070668,SMRL326-sc-2013-05-15T12:37:02Z-1626970,Mycobacterium abscessus subsp. massiliense,2007,326,respiratory system,Homo sapiens,1626970,United Kingdom,Diseased,massiliense,SMRL326,,,,,,,,,,,,,,,,,,,
ERR337888,WGS,GCA_000069185.1,200,381688000,PRJEB2779,SAMEA2068811,222206379,SC,public,"run.zq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",2013-09-03,2018-11-16,ERX310793,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458556,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068811,SMRL327-sc-2013-05-15T12:37:03Z-1626971,ERP001039,SC,2013-09-06T05:18:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068811,SMRL327-sc-2013-05-15T12:37:03Z-1626971,Mycobacterium abscessus subsp. bolletii,2007,327,respiratory system,Homo sapiens,1626971,United Kingdom,Diseased,bolletii,SMRL327,,,,,,,,,,,,,,,,,,,
ERR337889,WGS,GCA_000069185.1,200,505500400,PRJEB2779,SAMEA2071440,280902455,SC,public,"sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310794,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458473,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071440,SMRL328-sc-2013-05-15T12:37:04Z-1626972,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071440,SMRL328-sc-2013-05-15T12:37:04Z-1626972,Mycobacterium abscessus subsp. abscessus,2007,328,respiratory system,Homo sapiens,1626972,United Kingdom,Diseased,abscessus,SMRL328,,,,,,,,,,,,,,,,,,,
ERR337890,WGS,GCA_000069185.1,200,546228600,PRJEB2779,SAMEA2070669,297548462,SC,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310795,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458485,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070669,SMRL329-sc-2013-05-15T12:37:05Z-1626973,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070669,SMRL329-sc-2013-05-15T12:37:05Z-1626973,Mycobacterium abscessus subsp. abscessus,1900/2015,329,respiratory system,Homo sapiens,1626973,United Kingdom,Diseased,abscessus,SMRL329,,,,,,,,,,,,,,,,,,,
ERR337891,WGS,GCA_000069185.1,200,484861800,PRJEB2779,SAMEA2068812,271570603,SC,public,"sra,run.zq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310796,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458497,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068812,SMRL330-sc-2013-05-15T12:37:07Z-1626974,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068812,SMRL330-sc-2013-05-15T12:37:07Z-1626974,Mycobacterium abscessus subsp. abscessus,2007,330,respiratory system,Homo sapiens,1626974,United Kingdom,Diseased,abscessus,SMRL330,,,,,,,,,,,,,,,,,,,
ERR337892,WGS,GCA_000069185.1,200,481008600,PRJEB2779,SAMEA2071441,268340452,SC,public,"sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",2013-09-03,2018-11-16,ERX310797,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2018-03-09T10:13:51Z,public,Illumina HiSeq 2000,7458509,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071441,SMRL331-sc-2013-05-15T12:37:08Z-1626975,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,2018-03-09,SAMEA2071441,SMRL331-sc-2013-05-15T12:37:08Z-1626975,,,,,,,,,,,Mycobacterium abscessus,,,,,,,,,,,,,,,,,,
ERR337893,WGS,GCA_000069185.1,200,481857800,PRJEB2779,SAMEA2070670,268243515,SC,public,"sra,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",2013-09-03,2018-11-16,ERX310798,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458521,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2070670,SMRL332-sc-2013-05-15T12:37:09Z-1626976,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2070670,SMRL332-sc-2013-05-15T12:37:09Z-1626976,Mycobacterium abscessus subsp. abscessus,2007,332,respiratory system,Homo sapiens,1626976,United Kingdom,Diseased,abscessus,SMRL332,,,,,,,,,,,,,,,,,,,
ERR337894,WGS,GCA_000069185.1,200,409064000,PRJEB2779,SAMEA2068813,218822373,SC,public,"run.zq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",2013-09-03,2018-11-16,ERX310799,Wellcome Sanger Institute,2013-09-03T09:11:13Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458533,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. abscessus,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2068813,SMRL333-sc-2013-05-15T12:37:10Z-1626977,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2068813,SMRL333-sc-2013-05-15T12:37:10Z-1626977,Mycobacterium abscessus subsp. abscessus,2007,333,respiratory system,Homo sapiens,1626977,United Kingdom,Diseased,abscessus,SMRL333,,,,,,,,,,,,,,,,,,,
ERR337895,WGS,GCA_000069185.1,200,480896800,PRJEB2779,SAMEA2071442,280181281,SC,public,"run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",2013-09-03,2018-11-16,ERX310800,Wellcome Sanger Institute,2013-09-03T09:11:12Z,2017-03-08T09:16:34Z,public,Illumina HiSeq 2000,7458545,PAIRED,RANDOM,GENOMIC,Mycobacteroides abscessus subsp. bolletii,ILLUMINA,2013-09-12T00:00:00Z,SAMEA2071442,SMRL334-sc-2013-05-15T12:37:11Z-1626978,ERP001039,SC,2013-09-06T05:21:00Z,1,2013-09-03,"2016-10-21,2017-03-08",SAMEA2071442,SMRL334-sc-2013-05-15T12:37:11Z-1626978,Mycobacterium abscessus subsp. bolletii,2007,334,respiratory system,Homo sapiens,1626978,United Kingdom,Diseased,bolletii,SMRL334,,,,,,,,,,,,,,,,,,,
